scenario,year,co2_ppm,total_effective_forcing_wm2,anthropogenic_effective_forcing_wm2,rcmip_co2_effective_forcing_wm2
ssp245,2343,610.340006,4.99961195,4.99961195,4.56435543
ssp245,2344,610.103002,4.99697556,4.99697556,4.56200437
ssp245,2345,609.865992,4.99434016,4.99434016,4.55965248
ssp245,2346,609.629995,4.99171875,4.99171875,4.55730977
ssp245,2347,609.394999,4.98910841,4.98910841,4.55497624
ssp245,2348,609.161011,4.9865118,4.9865118,4.55265187
ssp245,2349,608.926997,4.98391611,4.98391611,4.55032648
ssp245,2350,608.694005,4.98133144,4.98133144,4.54801049
ssp245,2351,608.462001,4.97876033,4.97876033,4.54570349
ssp245,2352,608.230001,4.9761824,4.9761824,4.54339577
ssp245,2353,607.998998,4.97362581,4.97362581,4.54109714
ssp245,2354,607.768,4.97107011,4.97107011,4.53879781
ssp245,2355,607.537999,4.96852528,4.96852528,4.53650766
ssp245,2356,607.309006,4.96599395,4.96599395,4.53422673
ssp245,2357,607.079997,4.96346319,4.96346319,4.5319449
ssp245,2358,606.852,4.96094321,4.96094321,4.52967244
ssp245,2359,606.625,4.95842904,4.95842904,4.52740911
ssp245,2360,606.398,4.95592324,4.95592324,4.52514504
ssp245,2361,606.171,4.95342098,4.95342098,4.52288015
ssp245,2362,605.945999,4.95093918,4.95093918,4.52063452
ssp245,2363,605.721013,4.94845046,4.94845046,4.51838832
ssp245,2364,605.495992,4.94597247,4.94597247,4.51614095
ssp245,2365,605.271993,4.94350244,4.94350244,4.51390318
ssp245,2366,605.048996,4.94104863,4.94104863,4.51167455
ssp245,2367,604.825994,4.93858471,4.93858471,4.50944525
ssp245,2368,604.603999,4.93614186,4.93614186,4.50722524
ssp245,2369,604.382004,4.93370225,4.93370225,4.50500444
ssp245,2370,604.160996,4.93126327,4.93126327,4.5027929
ssp245,2371,603.941004,4.92884153,4.92884153,4.50059079
ssp245,2372,603.720993,4.92642298,4.92642298,4.49838769
ssp245,2373,603.501007,4.92400211,4.92400211,4.49618423
ssp245,2374,603.282003,4.92159429,4.92159429,4.49398985
ssp245,2375,603.064,4.91919609,4.91919609,4.49180483
ssp245,2376,602.845998,4.91680105,4.91680105,4.48961905
ssp245,2377,602.628001,4.91440642,4.91440642,4.48743264
ssp245,2378,602.411011,4.91202227,4.91202227,4.48525566
ssp245,2379,602.194997,4.90965089,4.90965089,4.48308774
ssp245,2380,601.978999,4.90727919,4.90727919,4.48091929
ssp245,2381,601.763997,4.90491787,4.90491787,4.4787602
ssp245,2382,601.548991,4.90255663,4.90255663,4.47660039
ssp245,2383,601.334005,4.90019876,4.90019876,4.47444004
ssp245,2384,601.119995,4.89785087,4.89785087,4.47228884
ssp245,2385,600.907013,4.89551273,4.89551273,4.47014734
ssp245,2386,600.694,4.89317731,4.89317731,4.46800478
ssp245,2387,600.482005,4.89085234,4.89085234,4.46587181
ssp245,2388,600.269994,4.88852733,4.88852733,4.46373805
ssp245,2389,600.057994,4.88620554,4.88620554,4.46160364
ssp245,2390,599.847005,4.88389319,4.88389319,4.4594788
ssp245,2391,599.636002,4.88158087,4.88158087,4.45735315
ssp245,2392,599.42599,4.87927862,4.87927862,4.45523687
ssp245,2393,599.215993,4.8769795,4.8769795,4.45312001
ssp245,2394,599.007009,4.87468987,4.87468987,4.45101273
ssp245,2395,598.798004,4.87240028,4.87240028,4.44890462
ssp245,2396,598.589991,4.87012344,4.87012344,4.4468058
ssp245,2397,598.381994,4.86784331,4.86784331,4.44470659
ssp245,2398,598.173996,4.86556958,4.86556958,4.44260658
ssp245,2399,597.967,4.86330252,4.86330252,4.44051616
ssp245,2400,597.759994,4.86103471,4.86103471,4.43842501
ssp245,2401,597.553996,4.85878052,4.85878052,4.43634334
ssp245,2402,597.347997,4.85652568,4.85652568,4.43426105
ssp245,2403,597.141998,4.85427367,4.85427367,4.43217805
ssp245,2404,596.936996,4.85202811,4.85202811,4.43010462
ssp245,2405,596.732,4.84978625,4.84978625,4.42803053
ssp245,2406,596.527995,4.84755296,4.84755296,4.42596588
ssp245,2407,596.324,4.84532327,4.84532327,4.42390064
ssp245,2408,596.120997,4.84310002,4.84310002,4.42184493
ssp245,2409,595.917002,4.84086943,4.84086943,4.41977847
ssp245,2410,595.715006,4.83865838,4.83865838,4.41773168
ssp245,2411,595.511993,4.83644063,4.83644063,4.41567388
ssp245,2412,595.309998,4.83422873,4.83422873,4.41362589
ssp245,2413,595.107997,4.83202026,4.83202026,4.41157716
ssp245,2414,594.907003,4.82982121,4.82982121,4.40953806
ssp245,2415,594.706004,4.82762407,4.82762407,4.40749823
ssp245,2416,594.505005,4.82542399,4.82542399,4.40545788
ssp245,2417,594.304998,4.82323686,4.82323686,4.40342694
ssp245,2418,594.104996,4.82104882,4.82104882,4.40139546
ssp245,2419,593.905004,4.81886084,4.81886084,4.39936349
ssp245,2420,593.705999,4.81668476,4.81668476,4.39734089
ssp245,2421,593.507004,4.81450873,4.81450873,4.39531781
ssp245,2422,593.307999,4.81232889,4.81232889,4.39329412
ssp245,2423,593.108999,4.81015477,4.81015477,4.39126972
ssp245,2424,592.91099,4.80798762,4.80798762,4.38925493
ssp245,2425,592.713989,4.80583421,4.80583421,4.38724974
ssp245,2426,592.516001,4.80367013,4.80367013,4.38523399
ssp245,2427,592.319992,4.80153117,4.80153117,4.38323776
ssp245,2428,592.124003,4.79939596,4.79939596,4.38124108
ssp245,2429,591.927994,4.79725984,4.79725984,4.3792437
ssp245,2430,591.732005,4.79512812,4.79512812,4.37724587
ssp245,2431,591.53801,4.7930174,4.7930174,4.37526782
ssp245,2432,591.343007,4.79089775,4.79089775,4.37327894
ssp245,2433,591.149007,4.78878893,4.78878893,4.37129972
ssp245,2434,590.955999,4.78669171,4.78669171,4.36933007
ssp245,2435,590.762995,4.78459716,4.78459716,4.36735983
ssp245,2436,590.569997,4.78250324,4.78250324,4.36538909
ssp245,2437,590.377996,4.78042006,4.78042006,4.36342798
ssp245,2438,590.186996,4.77834779,4.77834779,4.36147658
ssp245,2439,589.994995,4.77626873,4.77626873,4.35951429
ssp245,2440,589.805008,4.77421,4.77421,4.35757207
ssp245,2441,589.613998,4.77213863,4.77213863,4.35561892
ssp245,2442,589.424998,4.77009037,4.77009037,4.35368571
ssp245,2443,589.235001,4.7680354,4.7680354,4.35174167
ssp245,2444,589.045995,4.76598751,4.76598751,4.34980734
ssp245,2445,588.857992,4.76395258,4.76395258,4.34788266
ssp245,2446,588.668991,4.76190799,4.76190799,4.34594722
ssp245,2447,588.48199,4.75988363,4.75988363,4.34403175
ssp245,2448,588.293996,4.75784894,4.75784894,4.34210558
ssp245,2449,588.108002,4.75583528,4.75583528,4.34019938
ssp245,2450,587.921,4.75381324,4.75381324,4.33828224
ssp245,2451,587.735001,4.75179916,4.75179916,4.33637495
ssp245,2452,587.549993,4.74979781,4.74979781,4.33447723
ssp245,2453,587.363988,4.74778608,4.74778608,4.33256876
ssp245,2454,587.179998,4.74579834,4.74579834,4.33068038
ssp245,2455,586.994995,4.74379644,4.74379644,4.32878117
ssp245,2456,586.811,4.74180553,4.74180553,4.32689179
ssp245,2457,586.627996,4.73982649,4.73982649,4.32501201
ssp245,2458,586.445007,4.73784823,4.73784823,4.32313189
ssp245,2459,586.261993,4.73586946,4.73586946,4.32125099
ssp245,2460,586.080002,4.733901,4.733901,4.31938011
ssp245,2461,585.898,4.73193496,4.73193496,4.31750854
ssp245,2462,585.715998,4.72996604,4.72996604,4.31563655
ssp245,2463,585.534999,4.72800989,4.72800989,4.3137743
ssp245,2464,585.354004,4.72605438,4.72605438,4.3119116
ssp245,2465,585.174006,4.72410804,4.72410804,4.31005867
ssp245,2466,584.994003,4.72216147,4.72216147,4.3082052
ssp245,2467,584.814,4.72021837,4.72021837,4.30635115
ssp245,2468,584.635,4.71828164,4.71828164,4.30450703
ssp245,2469,584.456004,4.71634757,4.71634757,4.30266238
ssp245,2470,584.278,4.71442424,4.71442424,4.30082749
ssp245,2471,584.099996,4.71250068,4.71250068,4.29899211
ssp245,2472,583.922002,4.71057628,4.71057628,4.29715635
ssp245,2473,583.745005,4.70866264,4.70866264,4.2953304
ssp245,2474,583.567998,4.70675145,4.70675145,4.29350379
ssp245,2475,583.390996,4.70483646,4.70483646,4.29167683
ssp245,2476,583.214996,4.70293517,4.70293517,4.28985966
ssp245,2477,583.039998,4.70104399,4.70104399,4.28805238
ssp245,2478,582.863998,4.6991423,4.6991423,4.28623427
ssp245,2479,582.689,4.69724984,4.69724984,4.28442605
ssp245,2480,582.513997,4.69535786,4.69535786,4.28261731
ssp245,2481,582.340006,4.69347893,4.69347893,4.28081848
ssp245,2482,582.166005,4.6915968,4.6915968,4.27901917
ssp245,2483,581.992991,4.68972753,4.68972753,4.27722953
ssp245,2484,581.818995,4.68784776,4.68784776,4.27542927
ssp245,2485,581.646993,4.68598844,4.68598844,4.27364919
ssp245,2486,581.474004,4.68411858,4.68411858,4.27185843
ssp245,2487,581.302007,4.68225874,4.68225874,4.27007749
ssp245,2488,581.130005,4.6804022,4.6804022,4.26829596
ssp245,2489,580.959,4.6785522,4.6785522,4.26652439
ssp245,2490,580.787999,4.67670477,4.67670477,4.26475235
ssp245,2491,580.616999,4.67485706,4.67485706,4.26297985
ssp245,2492,580.446996,4.6730194,4.6730194,4.26121725
ssp245,2493,580.277008,4.6711825,4.6711825,4.25945436
ssp245,2494,580.10701,4.66934447,4.66934447,4.25769091
ssp245,2495,579.938004,4.66751639,4.66751639,4.25593732
ssp245,2496,579.768997,4.66569169,4.66569169,4.25418321
ssp245,2497,579.599996,4.66386312,4.66386312,4.25242879
ssp245,2498,579.432007,4.66204763,4.66204763,4.25068436
ssp245,2499,579.264002,4.66023255,4.66023255,4.24893934
ssp245,2500,579.180008,4.6593218,4.6593218,4.24806683
ssp460,1750,277.147003,0.259367068,0,0
ssp460,1751,277.188001,0.242788114,0.001756263,0.000823549
ssp460,1752,277.229001,0.214655617,0.00369797,0.001647036
ssp460,1753,277.263,0.179488272,0.004707139,0.002329817
ssp460,1754,277.304003,0.145353885,0.004987226,0.003153146
ssp460,1755,277.351003,0.098651144,0.00703343,0.004096748
ssp460,1756,277.389,-0.133032153,0.008562432,0.004859497
ssp460,1757,277.441999,0.016012389,0.008843661,0.005923233
ssp460,1758,277.489001,0.147192448,0.010441407,0.006866449
ssp460,1759,277.539998,0.226591085,0.011487358,0.007889672
ssp460,1760,277.605003,0.261231482,0.011816783,0.009193695
ssp460,1761,277.663999,0.259795206,0.013356894,0.01037692
ssp460,1762,277.732002,-0.664034413,0.015655135,0.011740518
ssp460,1763,277.795998,-0.415601766,0.017507469,0.013023458
ssp460,1764,277.859004,-0.048122205,0.020829214,0.0142863
ssp460,1765,277.913,0.070897668,0.021064017,0.015368335
ssp460,1766,277.958,-0.229307493,0.02304658,0.016269969
ssp460,1767,278.016998,-0.265746612,0.024977115,0.017451845
ssp460,1768,278.077995,0.049881921,0.024859738,0.018673525
ssp460,1769,278.135005,0.221123065,0.026963906,0.019815112
ssp460,1770,278.193998,0.158125581,0.0284695,0.02099619
ssp460,1771,278.270002,0.20679169,0.032155605,0.022517504
ssp460,1772,278.334,0.248712785,0.034802076,0.023798201
ssp460,1773,278.411995,0.237596245,0.036707251,0.025358641
ssp460,1774,278.491,0.204710986,0.036778843,0.026938866
ssp460,1775,278.586004,0.174756172,0.039927799,0.028838548
ssp460,1776,278.682999,0.157259871,0.042705085,0.030777429
ssp460,1777,278.773997,0.163114045,0.044456845,0.032595871
ssp460,1778,278.866,0.209072943,0.045683078,0.034433829
ssp460,1779,278.959002,0.283348935,0.048521798,0.036291184
ssp460,1780,279.054003,0.327445436,0.049830276,0.038187868
ssp460,1781,279.144999,0.329656163,0.05219324,0.040004025
ssp460,1782,279.243001,0.308001709,0.054827636,0.041959409
ssp460,1783,279.339999,-1.51950425,0.057058888,0.043894127
ssp460,1784,279.434001,-3.44041412,0.060112981,0.045768496
ssp460,1785,279.532003,-1.31130381,0.061087427,0.047722011
ssp460,1786,279.629,-0.492673872,0.063551614,0.049654877
ssp460,1787,279.729001,-0.086369104,0.065039304,0.051646949
ssp460,1788,279.830999,0.167807172,0.065935378,0.053678115
ssp460,1789,279.932999,0.315426492,0.068959659,0.055708645
ssp460,1790,280.037003,0.366678876,0.071274577,0.057778368
ssp460,1791,280.140999,0.36298785,0.074371629,0.059847231
ssp460,1792,280.240997,0.349870689,0.076971788,0.061835891
ssp460,1793,280.331998,0.321899915,0.078955507,0.063645066
ssp460,1794,280.415001,0.286532022,0.079176076,0.065294756
ssp460,1795,280.491997,0.251409469,0.081854205,0.066824664
ssp460,1796,280.554995,0.090001781,0.083891729,0.068076159
ssp460,1797,280.623001,-0.033018026,0.084844618,0.069426834
ssp460,1798,280.682004,0.056002925,0.085756307,0.070598468
ssp460,1799,280.752998,0.143443087,0.087860297,0.072007897
ssp460,1800,280.833997,0.192958705,0.08912129,0.073615555
ssp460,1801,280.918999,0.23566036,0.091752613,0.075302189
ssp460,1802,280.993996,0.268337863,0.092857357,0.076789911
ssp460,1803,281.072995,0.289747046,0.095953737,0.078356655
ssp460,1804,281.156998,0.29484214,0.098384119,0.080022161
ssp460,1805,281.233996,0.287677634,0.099638725,0.081548406
ssp460,1806,281.322001,0.275813458,0.102208227,0.083292345
ssp460,1807,281.409002,0.257594437,0.104021288,0.085015884
ssp460,1808,281.496,0.237395252,0.105470788,0.086738879
ssp460,1809,281.565997,-3.33083486,0.108205003,0.088124842
ssp460,1810,281.648003,-2.29017827,0.110419986,0.089748159
ssp460,1811,281.717997,-0.69056559,0.113200038,0.09113338
ssp460,1812,281.789998,-0.088925059,0.115828947,0.092557987
ssp460,1813,281.858002,0.130637583,0.117734597,0.093903202
ssp460,1814,281.931005,0.219753506,0.117983723,0.095346984
ssp460,1815,281.991997,-3.25206267,0.120379554,0.096552995
ssp460,1816,282.059001,-4.22601614,0.12182814,0.097877575
ssp460,1817,282.127001,-1.41327998,0.123522992,0.099221563
ssp460,1818,282.199999,-0.295530995,0.124545621,0.100663981
ssp460,1819,282.272006,0.079272084,0.127157035,0.102086437
ssp460,1820,282.346001,0.192818414,0.128131348,0.103547876
ssp460,1821,282.415004,0.118515613,0.130088114,0.104910394
ssp460,1822,282.477,0.113929858,0.131864655,0.106134314
ssp460,1823,282.540001,-0.222103917,0.133733595,0.107377814
ssp460,1824,282.617996,0.031987002,0.135795743,0.108916918
ssp460,1825,282.676,0.202594997,0.136239768,0.110061326
ssp460,1826,282.692998,0.286902678,0.137353301,0.110396748
ssp460,1827,282.692996,0.327418825,0.136615832,0.110396809
ssp460,1828,282.708003,0.339526382,0.135645978,0.11069289
ssp460,1829,282.760996,0.334322889,0.137571318,0.111738122
ssp460,1830,282.824999,0.313130025,0.135473642,0.113000237
ssp460,1831,282.890996,-2.14049609,0.138579172,0.114301406
ssp460,1832,282.921997,-1.41891638,0.139303432,0.114912636
ssp460,1833,282.965998,-0.355091548,0.139413985,0.115780007
ssp460,1834,283.028,0.046924787,0.138740062,0.11700213
ssp460,1835,283.085999,-1.56239446,0.140092107,0.118145105
ssp460,1836,283.149,-0.909410803,0.138421501,0.119386371
ssp460,1837,283.198001,-0.061583694,0.138651201,0.120351596
ssp460,1838,283.253003,0.246881653,0.137877164,0.121434662
ssp460,1839,283.311,0.334963088,0.138487697,0.122576461
ssp460,1840,283.382001,0.346484826,0.138408082,0.123974135
ssp460,1841,283.466998,0.325506113,0.138786495,0.125646976
ssp460,1842,283.528,0.294683261,0.138973992,0.126847365
ssp460,1843,283.566002,0.267168924,0.140496831,0.127594813
ssp460,1844,283.608999,0.249488034,0.140915996,0.128440355
ssp460,1845,283.724996,0.248448246,0.14097865,0.130721184
ssp460,1846,283.847,0.082645907,0.14495819,0.133118939
ssp460,1847,283.936,0.150871692,0.144517965,0.134867398
ssp460,1848,284.067998,0.244821927,0.145428455,0.137459806
ssp460,1849,284.206998,0.288961076,0.14729175,0.140188526
ssp460,1850,284.316999,0.310824461,0.146519275,0.142347045
ssp460,1851,284.451004,0.312119404,0.149707599,0.144975578
ssp460,1852,284.598002,0.309022319,0.152194204,0.147857663
ssp460,1853,284.730998,0.136887502,0.153837252,0.150463935
ssp460,1854,284.845998,0.089025719,0.149828656,0.152716599
ssp460,1855,284.940999,0.210728567,0.153003818,0.154576796
ssp460,1856,285.048993,0.218082292,0.153437416,0.156690742
ssp460,1857,285.204,0.059697689,0.156156732,0.159723814
ssp460,1858,285.369001,0.210699547,0.159183199,0.162950841
ssp460,1859,285.544996,0.294072222,0.161081334,0.166390803
ssp460,1860,285.738993,0.328347827,0.161513798,0.170180332
ssp460,1861,285.933001,0.268895709,0.16471651,0.173967585
ssp460,1862,286.100001,-0.478745502,0.169373414,0.177225628
ssp460,1863,286.271001,-0.118091175,0.171992689,0.180559966
ssp460,1864,286.442001,0.173190366,0.173752939,0.183892469
ssp460,1865,286.613996,0.273453037,0.174765202,0.187242443
ssp460,1866,286.780998,0.306345499,0.179062167,0.190493343
ssp460,1867,286.955002,0.312878451,0.179720182,0.193878689
ssp460,1868,287.105001,0.328616942,0.182197615,0.196795336
ssp460,1869,287.224999,0.348082439,0.182552342,0.199127489
ssp460,1870,287.354998,0.351102048,0.183645024,0.201653103
ssp460,1871,287.494001,0.361846042,0.183325057,0.204352384
ssp460,1872,287.663996,0.351283457,0.179857167,0.207652059
ssp460,1873,287.860001,0.134261403,0.177156221,0.211454436
ssp460,1874,288.061,0.25101457,0.185081207,0.215351248
ssp460,1875,288.291003,0.253199158,0.185255714,0.219807362
ssp460,1876,288.519997,0.258610477,0.18669111,0.224240713
ssp460,1877,288.752001,0.294559915,0.187711597,0.228729132
ssp460,1878,288.993001,0.30749664,0.191507838,0.233388011
ssp460,1879,289.221001,0.309906527,0.18848352,0.237792253
ssp460,1880,289.469999,0.27958636,0.180519904,0.242598499
ssp460,1881,289.736997,0.29525976,0.181177488,0.247748095
ssp460,1882,290.019002,0.329459931,0.180118131,0.25318238
ssp460,1883,290.263,-0.188130277,0.17752229,0.257880277
ssp460,1884,290.511999,-1.65271067,0.180211637,0.262670687
ssp460,1885,290.796997,-0.489360153,0.184997347,0.268149143
ssp460,1886,291.099996,0.057618408,0.191628993,0.273968261
ssp460,1887,291.413999,0.108548126,0.192457584,0.279992719
ssp460,1888,291.763,0.256148249,0.183993479,0.286681833
ssp460,1889,292.113001,0.314911152,0.193364428,0.29338254
ssp460,1890,292.457998,0.195445583,0.185952851,0.299980336
ssp460,1891,292.815999,0.048696662,0.18640592,0.306819333
ssp460,1892,293.167,0.254992669,0.191836929,0.313516961
ssp460,1893,293.477,0.390238938,0.201855433,0.319425909
ssp460,1894,293.790998,0.4164758,0.201867755,0.325405044
ssp460,1895,294.078997,0.393319384,0.197199597,0.330883807
ssp460,1896,294.364998,0.366210371,0.195614329,0.336319851
ssp460,1897,294.645999,0.343646047,0.189452072,0.341656073
ssp460,1898,294.954,0.329146621,0.182639366,0.347499709
ssp460,1899,295.299998,0.304648059,0.167306291,0.354057399
ssp460,1900,295.674995,0.29359788,0.161562674,0.361156779
ssp460,1901,296.006999,0.28028533,0.157386456,0.367435048
ssp460,1902,296.324999,0.178577121,0.15608961,0.373441717
ssp460,1903,296.653997,-0.61984679,0.138675526,0.379649516
ssp460,1904,296.953995,-0.139973277,0.140838754,0.385304501
ssp460,1905,297.288996,0.174575233,0.128175451,0.391613307
ssp460,1906,297.661997,0.290421799,0.122655411,0.398630192
ssp460,1907,298.097995,0.140105645,0.098227754,0.40682203
ssp460,1908,298.51799,0.241788889,0.128056102,0.414702322
ssp460,1909,298.935992,0.284108629,0.121221134,0.422534951
ssp460,1910,299.376996,0.266237486,0.115971019,0.430787545
ssp460,1911,299.828992,0.258777693,0.12667367,0.439233831
ssp460,1912,300.352992,-0.192128559,0.122339744,0.449012375
ssp460,1913,300.909993,-0.263736199,0.110342093,0.459389268
ssp460,1914,301.418991,0.128079595,0.158630435,0.468855947
ssp460,1915,301.936989,0.325526971,0.172588424,0.478475109
ssp460,1916,302.484988,0.361446296,0.15144233,0.488635611
ssp460,1917,303.010989,0.377756631,0.14566804,0.498371797
ssp460,1918,303.448987,0.397720814,0.162063757,0.506467787
ssp460,1919,303.813988,0.442648858,0.239844438,0.513207387
ssp460,1920,304.245987,0.380148595,0.208546333,0.521174253
ssp460,1921,304.599988,0.4395535,0.287346953,0.527694471
ssp460,1922,304.944982,0.308577332,0.275488178,0.534041822
ssp460,1923,305.270983,0.281350582,0.219006321,0.540031826
ssp460,1924,305.629984,0.370615851,0.232855922,0.54662335
ssp460,1925,305.812981,0.391280217,0.232616963,0.549980803
ssp460,1926,305.953985,0.420639767,0.23390013,0.552566519
ssp460,1927,306.176987,0.419956471,0.209761519,0.556653841
ssp460,1928,306.32898,0.38759358,0.217583404,0.559437428
ssp460,1929,306.494987,0.2012564,0.19401158,0.562476715
ssp460,1930,306.619977,0.416798475,0.237882726,0.564764001
ssp460,1931,306.821983,0.467402575,0.303714334,0.56845762
ssp460,1932,307.092979,0.370299951,0.367536595,0.573410874
ssp460,1933,307.40198,0.458818998,0.355154009,0.579053443
ssp460,1934,307.784983,0.472319142,0.325187091,0.586041125
ssp460,1935,308.22698,0.47708508,0.303606182,0.594095074
ssp460,1936,309.011973,0.517185378,0.286317731,0.608373553
ssp460,1937,309.763975,0.49974745,0.26586234,0.622020125
ssp460,1938,310.293976,0.540716251,0.317545453,0.631618597
ssp460,1939,310.850975,0.518759599,0.298771337,0.64169047
ssp460,1940,311.356977,0.463542351,0.263260895,0.650825128
ssp460,1941,311.810974,0.438478072,0.254193653,0.659008869
ssp460,1942,312.171977,0.418371952,0.25284912,0.665507422
ssp460,1943,312.389979,0.400072241,0.253501427,0.669422105
ssp460,1944,312.412972,0.419875859,0.268407044,0.669832834
ssp460,1945,312.384977,0.525887912,0.339337221,0.669326227
ssp460,1946,312.389971,0.556618052,0.353319455,0.669413442
ssp460,1947,312.485972,0.547685437,0.29920231,0.671139122
ssp460,1948,312.520968,0.546266864,0.282524369,0.671767887
ssp460,1949,312.631971,0.559621136,0.311215303,0.67376315
ssp460,1950,312.820976,0.474599199,0.260160368,0.677158085
ssp460,1951,313.013972,0.413477145,0.243851031,0.680623044
ssp460,1952,313.341977,0.414575793,0.247285261,0.686507944
ssp460,1953,313.729968,0.404421928,0.250515423,0.69346019
ssp460,1954,314.094968,0.416652182,0.2629193,0.699994297
ssp460,1955,314.41497,0.402009835,0.221308805,0.705715604
ssp460,1956,314.697968,0.431574299,0.191069172,0.710769672
ssp460,1957,314.991961,0.473615447,0.177506105,0.716016098
ssp460,1958,315.344966,0.490932773,0.187755919,0.722311449
ssp460,1959,315.806966,0.442259245,0.171097578,0.730542582
ssp460,1960,316.624967,0.415764878,0.166652919,0.745090451
ssp460,1961,317.298963,0.289636333,0.091889853,0.75705023
ssp460,1962,318.043963,0.111786054,0.103420143,0.770242964
ssp460,1963,318.649963,-0.63469637,0.103205802,0.780951733
ssp460,1964,319.332962,-0.546284146,0.101471053,0.792999842
ssp460,1965,319.815961,-0.213572606,0.103616204,0.801503982
ssp460,1966,320.879957,0.235806088,0.117724163,0.820202221
ssp460,1967,321.479958,0.107530174,0.150979357,0.830718461
ssp460,1968,322.388957,0.204090108,0.153341422,0.846619614
ssp460,1969,323.250956,0.291803716,0.164337093,0.861660248
ssp460,1970,324.782956,0.299550842,0.166098886,0.888306357
ssp460,1971,325.399956,0.191976148,0.198241558,0.899000858
ssp460,1972,327.348953,0.301156356,0.227947169,0.932677572
ssp460,1973,329.908951,0.404258532,0.253707649,0.97663716
ssp460,1974,330.755953,0.388499602,0.304505418,0.991107189
ssp460,1975,330.826955,0.124523236,0.347976718,0.992310178
ssp460,1976,331.54495,0.359449582,0.339787091,1.00454518
ssp460,1977,333.352946,0.520567383,0.385137679,1.0352617
ssp460,1978,335.009949,0.637580426,0.433825855,1.0632785
ssp460,1979,336.604947,0.706597426,0.467396316,1.09012689
ssp460,1980,338.704946,0.720325335,0.526889785,1.12530278
ssp460,1981,340.05895,0.762805854,0.600280291,1.14787264
ssp460,1982,340.643941,0.533054386,0.646020365,1.15759014
ssp460,1983,342.265948,0.072857728,0.708827662,1.18447874
ssp460,1984,344.007947,0.50694657,0.745212528,1.21322786
ssp460,1985,345.458954,0.749419331,0.787716202,1.23706994
ssp460,1986,346.902946,0.806277025,0.830883097,1.26070529
ssp460,1987,348.774946,0.91382896,0.865245085,1.29121782
ssp460,1988,351.275932,1.06421476,0.92252942,1.33175665
ssp460,1989,352.893923,1.20505072,0.969141524,1.35782563
ssp460,1990,354.072932,1.23339996,1.01074614,1.37675376
ssp460,1991,355.352938,0.713663151,1.04833929,1.39724855
ssp460,1992,356.228948,-0.510439656,1.11375903,1.41123293
ssp460,1993,356.92496,0.341187101,1.14775448,1.42232204
ssp460,1994,358.25396,1.09538585,1.19583255,1.44344174
ssp460,1995,360.238955,1.32203921,1.26140939,1.47487083
ssp460,1996,362.004962,1.42411091,1.31529624,1.50268352
ssp460,1997,363.251956,1.47567722,1.32924047,1.52224317
ssp460,1998,365.932955,1.60850011,1.41097791,1.56412563
ssp460,1999,367.844978,1.73309837,1.4989184,1.59381719
ssp460,2000,369.124975,1.78552229,1.52490041,1.61359987
ssp460,2001,370.672989,1.79817635,1.55185545,1.63745864
ssp460,2002,372.834994,1.8533745,1.59608578,1.67064359
ssp460,2003,375.410998,1.80124534,1.61670154,1.70996038
ssp460,2004,376.987002,1.77797783,1.613467,1.73388657
ssp460,2005,378.907008,1.73664331,1.6206865,1.76291317
ssp460,2006,381.010007,1.73422801,1.64953117,1.79455584
ssp460,2007,382.60302,1.7675046,1.69745572,1.81841661
ssp460,2008,384.739019,1.83865343,1.75922739,1.85027109
ssp460,2009,386.280022,1.8804231,1.82765228,1.8731523
ssp460,2010,388.717031,1.99413816,1.88791117,1.90917914
ssp460,2011,390.944021,2.03203345,1.92036901,1.94191537
ssp460,2012,393.015991,2.12662572,1.97097487,1.9722262
ssp460,2013,395.724978,2.2141263,2.03121078,2.01164737
ssp460,2014,397.546979,2.24580988,2.07089676,2.03800698
ssp460,2015,399.949389,2.35466761,2.22363866,2.07260636
ssp460,2016,403.116961,2.38094748,2.30068089,2.11796875
ssp460,2017,405.742963,2.43298381,2.3765744,2.15533563
ssp460,2018,408.556959,2.48991857,2.45148798,2.19513864
ssp460,2019,411.339961,2.55116477,2.52741733,2.23426263
ssp460,2020,414.100965,2.61823808,2.60326423,2.27284423
ssp460,2021,416.842959,2.69292295,2.65540107,2.31093334
ssp460,2022,419.610959,2.77136838,2.70798851,2.34915752
ssp460,2023,422.441958,2.83317646,2.76118589,2.38801971
ssp460,2024,425.334956,2.88189738,2.815029,2.42749383
ssp460,2025,428.28996,2.91439283,2.86956944,2.4675678
ssp460,2026,431.30796,2.94468132,2.92484309,2.5082428
ssp460,2027,434.386958,2.97510348,2.98070289,2.54947975
ssp460,2028,437.527957,3.0212542,3.03706295,2.59128011
ssp460,2029,440.730954,3.0612157,3.09400257,2.63363193
ssp460,2030,443.996953,3.10973036,3.15159579,2.67653631
ssp460,2031,447.324951,3.16257893,3.21337746,2.71996805
ssp460,2032,450.695953,3.22627137,3.27507915,2.76366999
ssp460,2033,454.092952,3.30908464,3.33606676,2.80741719
ssp460,2034,457.517954,3.40783331,3.39653548,2.85123282
ssp460,2035,460.972951,3.47247639,3.4566146,2.8951394
ssp460,2036,464.456955,3.54930424,3.51637587,2.93912114
ssp460,2037,467.972954,3.59170915,3.57591562,2.98321258
ssp460,2038,471.520953,3.65038046,3.6352734,3.02741014
ssp460,2039,475.101946,3.68507025,3.69450343,3.07172241
ssp460,2040,478.716952,3.72109612,3.75365845,3.11615824
ssp460,2041,482.365949,3.76184919,3.81464627,3.16071336
